ID,Book-Rating
TEST_000138,2.8872153215157925
TEST_000139,0.512578616352201
TEST_000140,0.0
TEST_000141,2.8872153215157925
TEST_000142,2.8872153215157925
TEST_000143,0.0
TEST_000144,4.948275862068964
TEST_000145,2.157894736842106
TEST_000146,1.2332015810276682
TEST_000147,2.8872153215157925
TEST_000148,2.8872153215157925
TEST_000149,2.8872153215157925
TEST_000150,0.5814814814814819
TEST_000151,0.3018242122719736
TEST_000152,1.3931034482758622
TEST_000153,1.9065420560747661
TEST_000154,2.8872153215157925
TEST_000155,3.142857142857143
TEST_000156,2.8872153215157925
TEST_000157,1.1111111111111112
TEST_000158,2.8872153215157925
TEST_000159,2.8872153215157925
TEST_000160,2.8872153215157925
TEST_000161,2.8872153215157925
TEST_000162,3.4
TEST_000163,2.8872153215157925
TEST_000164,2.8872153215157925
TEST_000165,2.8872153215157925
TEST_000166,2.5045871559633026
TEST_000167,1.6
TEST_000168,0.7662337662337662
TEST_000169,2.8872153215157925
TEST_000170,2.8872153215157925
TEST_000171,2.8872153215157925
TEST_000172,0.20624999999999993
TEST_000173,2.8872153215157925
TEST_000174,2.8872153215157925
TEST_000175,8.75
TEST_000176,0.8725490196078434
TEST_000177,2.8872153215157925
TEST_000178,0.7490039840637454
TEST_000179,2.8872153215157925
TEST_000180,1.714285714285714
TEST_000181,2.8872153215157925
TEST_000182,3.3999999999999995
TEST_000183,2.8872153215157925
TEST_000184,2.8872153215157925
TEST_000185,1.1327433628318584
TEST_000186,2.8872153215157925
TEST_000187,2.8872153215157925
TEST_000188,3.5
TEST_000189,2.8872153215157925
TEST_000190,0.8230452674897122
TEST_000191,2.8872153215157925
TEST_000192,2.8872153215157925
TEST_000193,2.8872153215157925
TEST_000194,2.3333333333333335
TEST_000195,2.8872153215157925
TEST_000196,2.8872153215157925
TEST_000197,5.714285714285714
TEST_000198,0.7490039840637455
TEST_000199,2.8872153215157925
TEST_000200,2.8872153215157925
TEST_000201,0.7662337662337662
TEST_000202,3.1666666666666665
TEST_000203,0.8725490196078438
TEST_000204,2.8872153215157925
TEST_000205,0.46023329798515367
TEST_000206,0.4602332979851537
TEST_000207,2.8872153215157925
TEST_000208,2.8872153215157925
TEST_000209,1.5124378109452743
TEST_000210,9.25
TEST_000211,2.8872153215157925
TEST_000212,5.490000000000001
TEST_000213,2.8872153215157925
TEST_000214,3.7777777777777777
TEST_000215,2.7619047619047614
TEST_000216,2.8872153215157925
TEST_000217,2.6629213483146073
TEST_000218,2.8872153215157925
TEST_000219,2.8872153215157925
TEST_000220,8.666666666666666
TEST_000221,0.7558139534883722
TEST_000222,5.714285714285714
TEST_000223,1.0333333333333339
TEST_000224,2.8872153215157925
TEST_000225,0.1372622155911972
TEST_000226,6.74730021598272
TEST_000227,6.038461538461538
TEST_000228,2.8872153215157925
TEST_000229,2.8872153215157925
TEST_000230,2.75
TEST_000231,2.8872153215157925
TEST_000232,0.1290322580645163
TEST_000233,2.8872153215157925
TEST_000234,0.08888888888888895
TEST_000235,0.0
TEST_000236,1.804597701149425
TEST_000237,2.8872153215157925
TEST_000238,0.3620689655172413
TEST_000239,2.8872153215157925
TEST_000240,3.8999999999999986
TEST_000241,2.8872153215157925
TEST_000242,2.8872153215157925
TEST_000243,4.0
TEST_000244,7.75
TEST_000245,2.8872153215157925
TEST_000246,2.8872153215157925
TEST_000247,1.4711696869851725
TEST_000248,0.13726221559119745
TEST_000249,2.5
TEST_000250,0.5814814814814815
TEST_000251,2.8872153215157925
TEST_000252,2.8872153215157925
TEST_000253,3.724137931034483
TEST_000254,2.8872153215157925
TEST_000255,2.8872153215157925
TEST_000256,2.8872153215157925
TEST_000257,8.0
TEST_000258,2.8872153215157925
TEST_000259,2.6917293233082704
TEST_000260,6.0
TEST_000261,2.8872153215157925
TEST_000262,2.8872153215157925
TEST_000263,2.8872153215157925
TEST_000264,2.8872153215157925
TEST_000265,0.0
TEST_000266,1.5293233082706765
TEST_000267,1.5771812080536913
TEST_000268,2.8872153215157925
TEST_000269,2.8872153215157925
TEST_000270,0.565096952908588
TEST_000271,2.8872153215157925
TEST_000272,2.8872153215157925
TEST_000273,0.4602332979851538
TEST_000274,2.8872153215157925
TEST_000275,2.8872153215157925
TEST_000276,1.75
TEST_000277,2.8872153215157925
TEST_000278,2.8872153215157925
TEST_000279,0.13726221559119733
TEST_000280,0.0
TEST_000281,0.1290322580645161
TEST_000282,2.8872153215157925
TEST_000283,2.8872153215157925
TEST_000284,3.0719424460431655
TEST_000285,2.8872153215157925
TEST_000286,0.13726221559119828
TEST_000287,0.8764044943820226
TEST_000288,2.8872153215157925
TEST_000289,1.4166666666666667
TEST_000290,0.7662337662337679
TEST_000291,0.9194847020933977
TEST_000292,2.8872153215157925
TEST_000293,3.272727272727273
TEST_000294,0.13726221559119742
TEST_000295,4.009677419354837
TEST_000296,2.8872153215157925
TEST_000297,2.8872153215157925
TEST_000298,2.8872153215157925
TEST_000299,2.8872153215157925
TEST_000300,2.8872153215157925
TEST_000301,0.421397379912664
TEST_000302,2.8872153215157925
TEST_000303,2.8872153215157925
TEST_000304,2.390625
TEST_000305,2.8872153215157925
TEST_000306,2.8872153215157925
TEST_000307,2.8872153215157925
TEST_000308,2.8872153215157925
TEST_000309,2.8872153215157925
TEST_000310,0.6595744680851061
TEST_000311,0.4556962025316454
TEST_000312,2.8872153215157925
TEST_000313,7.0
TEST_000314,2.1111111111111116
TEST_000315,2.571428571428572
TEST_000316,2.8872153215157925
TEST_000317,2.8872153215157925
TEST_000318,2.8872153215157925
TEST_000319,1.872579001019368
TEST_000320,2.8872153215157925
TEST_000321,2.8872153215157925
TEST_000322,2.8872153215157925
TEST_000323,2.8872153215157925
TEST_000324,6.68421052631579
TEST_000325,0.1372622155911972
TEST_000326,4.0
TEST_000327,2.8872153215157925
TEST_000328,0.2878048780487804
TEST_000329,3.2708333333333353
TEST_000330,2.8872153215157925
TEST_000331,2.88235294117647
TEST_000332,2.8872153215157925
TEST_000333,2.8872153215157925
TEST_000334,2.789473684210526
TEST_000335,0.42139737991266385
TEST_000336,2.390625
TEST_000337,4.869565217391306
TEST_000338,2.8872153215157925
TEST_000339,2.8872153215157925
TEST_000340,2.8872153215157925
TEST_000341,2.8872153215157925
TEST_000342,2.8872153215157925
TEST_000343,2.13
TEST_000344,1.4730290456431534
TEST_000345,8.0
TEST_000346,2.8872153215157925
TEST_000347,1.5048543689320384
TEST_000348,5.490000000000001
TEST_000349,0.30182421227197354
TEST_000350,2.8872153215157925
TEST_000351,0.21200000000000002
TEST_000352,0.45569620253164533
TEST_000353,2.8872153215157925
TEST_000354,2.8872153215157925
TEST_000355,1.4528301886792452
TEST_000356,0.021604938271604826
TEST_000357,1.333333333333333
TEST_000358,2.8872153215157925
TEST_000359,2.8051948051948044
TEST_000360,2.8872153215157925
TEST_000361,4.0
TEST_000362,2.9295774647887334
TEST_000363,1.6231884057971016
TEST_000364,2.8872153215157925
TEST_000365,0.12903225806451604
TEST_000366,2.8872153215157925
TEST_000367,1.3619047619047624
TEST_000368,0.6656217345872518
TEST_000369,1.2894736842105263
TEST_000370,2.8872153215157925
TEST_000371,0.42580645161290337
TEST_000372,8.0
TEST_000373,2.8872153215157925
TEST_000374,4.666666666666666
TEST_000375,2.8872153215157925
TEST_000376,2.8872153215157925
TEST_000377,2.8872153215157925
TEST_000378,2.8872153215157925
TEST_000379,2.8872153215157925
TEST_000380,2.8872153215157925
TEST_000381,2.0428571428571427
TEST_000382,2.8872153215157925
TEST_000383,2.8872153215157925
TEST_000384,1.8725790010193681
TEST_000385,2.8872153215157925
TEST_000386,2.8872153215157925
TEST_000387,4.545454545454546
TEST_000388,2.8872153215157925
TEST_000389,1.5124378109452736
TEST_000390,2.6422764227642266
TEST_000391,2.8872153215157925
TEST_000392,2.8872153215157925
TEST_000393,2.8872153215157925
TEST_000394,2.8872153215157925
TEST_000395,0.9375000000000001
TEST_000396,2.8872153215157925
TEST_000397,2.8872153215157925
TEST_000398,2.8872153215157925
TEST_000399,6.038461538461538
TEST_000400,2.8872153215157925
TEST_000401,0.0
TEST_000402,3.3846153846153832
TEST_000403,7.927536231884053
TEST_000404,0.1290322580645161
TEST_000405,0.30182421227197354
TEST_000406,0.1372622155911974
TEST_000407,2.8872153215157925
TEST_000408,0.1372622155911973
TEST_000409,0.6656217345872525
TEST_000410,2.8872153215157925
TEST_000411,1.3619047619047617
TEST_000412,2.8872153215157925
TEST_000413,1.3000000000000005
TEST_000414,0.5814814814814816
TEST_000415,3.1666666666666665
TEST_000416,2.8872153215157925
TEST_000417,2.8872153215157925
TEST_000418,0.4556962025316456
TEST_000419,1.473029045643153
TEST_000420,2.8872153215157925
TEST_000421,2.8872153215157925
TEST_000422,0.13726221559119725
TEST_000423,0.5814814814814815
TEST_000424,2.8872153215157925
TEST_000425,2.8872153215157925
TEST_000426,2.8872153215157925
TEST_000427,1.744525547445255
TEST_000428,2.8872153215157925
TEST_000429,2.8872153215157925
TEST_000430,2.8872153215157925
TEST_000431,8.676767676767678
TEST_000432,1.5555555555555556
TEST_000433,2.8872153215157925
TEST_000434,1.8586387434554976
TEST_000435,5.111111111111111
TEST_000436,4.545454545454546
TEST_000437,5.7857142857142865
TEST_000438,0.0
TEST_000439,2.8872153215157925
TEST_000440,3.0719424460431655
TEST_000441,8.195121951219512
TEST_000442,2.8872153215157925
TEST_000443,6.625
TEST_000444,5.695652173913045
TEST_000445,2.8872153215157925
TEST_000446,2.8872153215157925
TEST_000447,2.8872153215157925
TEST_000448,2.181818181818181
TEST_000449,0.0
TEST_000450,2.8872153215157925
TEST_000451,2.8872153215157925
TEST_000452,2.0702247191011236
TEST_000453,2.8872153215157925
TEST_000454,2.8872153215157925
TEST_000455,1.9065420560747666
TEST_000456,2.8872153215157925
TEST_000457,2.8872153215157925
TEST_000458,2.3809523809523805
TEST_000459,0.512578616352201
TEST_000460,2.8872153215157925
TEST_000461,2.8872153215157925
TEST_000462,1.3000000000000003
TEST_000463,2.8872153215157925
TEST_000464,0.1290322580645161
TEST_000465,2.8872153215157925
TEST_000466,3.4500000000000006
TEST_000467,1.6231884057971016
TEST_000468,2.8872153215157925
TEST_000469,2.8872153215157925
TEST_000470,0.12903225806451432
TEST_000471,2.8872153215157925
TEST_000472,2.8872153215157925
TEST_000473,2.8872153215157925
TEST_000474,7.0
TEST_000475,2.8872153215157925
TEST_000476,2.8738738738738743
TEST_000477,2.8872153215157925
TEST_000478,1.8214285714285712
TEST_000479,1.3000000000000003
TEST_000480,0.5288270377733603
TEST_000481,2.6027397260273974
TEST_000482,2.8872153215157925
TEST_000483,2.8872153215157925
TEST_000484,0.24245689655172414
TEST_000485,2.8872153215157925
TEST_000486,2.8872153215157925
TEST_000487,5.065040650406505
TEST_000488,0.8305084745762715
TEST_000489,2.8872153215157925
TEST_000490,2.8872153215157925
TEST_000491,2.8872153215157925
TEST_000492,0.1372622155911973
TEST_000493,2.9166666666666665
TEST_000494,2.8872153215157925
TEST_000495,2.8872153215157925
TEST_000496,8.0
TEST_000497,3.611111111111111
TEST_000498,2.8872153215157925
TEST_000499,1.3931034482758626
TEST_000500,2.8872153215157925
TEST_000501,0.30182421227197176
TEST_000502,2.8872153215157925
TEST_000503,2.8872153215157925
TEST_000504,2.8872153215157925
TEST_000505,2.8872153215157925
TEST_000506,2.4933333333333327
TEST_000507,1.3931034482758624
TEST_000508,2.8872153215157925
TEST_000509,2.8872153215157925
TEST_000510,2.8872153215157925
TEST_000511,2.0702247191011236
TEST_000512,2.8872153215157925
TEST_000513,2.8872153215157925
TEST_000514,2.13
TEST_000515,1.2619047619047616
TEST_000516,2.8872153215157925
TEST_000517,2.8872153215157925
TEST_000518,2.8872153215157925
TEST_000519,0.8764044943820227
TEST_000520,0.6656217345872518
TEST_000521,0.26014319809069214
TEST_000522,2.8872153215157925
TEST_000523,0.6775510204081628
TEST_000524,0.6656217345872516
TEST_000525,4.0375000000000005
TEST_000526,4.142857142857145
TEST_000527,2.8872153215157925
TEST_000528,2.5
TEST_000529,2.8872153215157925
TEST_000530,2.8872153215157925
TEST_000531,0.4258064516129045
TEST_000532,2.8872153215157925
TEST_000533,0.6656217345872518
TEST_000534,2.8872153215157925
TEST_000535,2.016216216216216
TEST_000536,2.8872153215157925
TEST_000537,0.7662337662337662
TEST_000538,2.8872153215157925
TEST_000539,2.8872153215157925
TEST_000540,3.9047619047619033
TEST_000541,0.7763157894736842
TEST_000542,3.654545454545455
TEST_000543,2.4666666666666677
TEST_000544,2.8872153215157925
TEST_000545,1.4000000000000004
TEST_000546,2.8872153215157925
TEST_000547,1.459105953861786e-16
TEST_000548,3.6071428571428577
TEST_000549,3.3762886597938144
TEST_000550,0.349090909090909
TEST_000551,0.021604938271604937
TEST_000552,2.8872153215157925
TEST_000553,0.46023329798515356
TEST_000554,2.8872153215157925
TEST_000555,2.8872153215157925
TEST_000556,2.8872153215157925
TEST_000557,2.8872153215157925
TEST_000558,2.8872153215157925
TEST_000559,2.8872153215157925
TEST_000560,5.576923076923076
TEST_000561,2.8872153215157925
TEST_000562,1.5934065934065933
TEST_000563,2.8872153215157925
TEST_000564,2.8872153215157925
TEST_000565,2.8872153215157925
TEST_000566,0.6746987951807228
TEST_000567,2.8872153215157925
TEST_000568,2.8872153215157925
TEST_000569,6.8
TEST_000570,1.642857142857143
TEST_000571,2.8872153215157925
TEST_000572,1.5293233082706765
TEST_000573,2.8872153215157925
TEST_000574,3.6666666666666665
TEST_000575,2.0162162162162156
TEST_000576,2.8872153215157925
TEST_000577,4.947368421052632
TEST_000578,2.8872153215157925
TEST_000579,2.5
TEST_000580,1.3931034482758622
TEST_000581,0.2878048780487804
TEST_000582,2.8872153215157925
TEST_000583,5.25
TEST_000584,4.1322314049586755
TEST_000585,2.8872153215157925
TEST_000586,2.8872153215157925
TEST_000587,4.0
TEST_000588,1.5454545454545456
TEST_000589,0.1372622155911965
TEST_000590,2.8872153215157925
TEST_000591,3.267241379310344
TEST_000592,5.285714285714285
TEST_000593,2.8872153215157925
TEST_000594,1.9619047619047616
TEST_000595,0.0
TEST_000596,2.8872153215157925
TEST_000597,0.8764044943820226
TEST_000598,2.8872153215157925
TEST_000599,0.12903225806451432
TEST_000600,2.8872153215157925
TEST_000601,2.8872153215157925
TEST_000602,0.46023329798515367
TEST_000603,2.8872153215157925
TEST_000604,2.016216216216216
TEST_000605,4.43956043956044
TEST_000606,2.8872153215157925
TEST_000607,2.8872153215157925
TEST_000608,4.230769230769231
TEST_000609,2.8872153215157925
TEST_000610,2.8872153215157925
TEST_000611,2.8872153215157925
TEST_000612,7.666666666666667
TEST_000613,1.872579001019368
TEST_000614,2.8872153215157925
TEST_000615,2.8872153215157925
TEST_000616,2.1153846153846154
TEST_000617,2.8872153215157925
TEST_000618,2.2142857142857135
TEST_000619,3.739130434782608
TEST_000620,2.8872153215157925
TEST_000621,5.181818181818181
TEST_000622,0.46023329798515367
TEST_000623,5.888888888888889
TEST_000624,2.5643564356435644
TEST_000625,2.8872153215157925
TEST_000626,1.7713498622589534
TEST_000627,2.8872153215157925
TEST_000628,2.8872153215157925
TEST_000629,0.30182421227197304
TEST_000630,8.734200072228242
TEST_000631,2.8872153215157925
TEST_000632,2.8872153215157925
TEST_000633,5.065040650406505
TEST_000634,4.5
TEST_000635,2.8872153215157925
TEST_000636,2.8872153215157925
TEST_000637,2.1775700934579443
TEST_000638,2.8872153215157925
TEST_000639,2.8872153215157925
TEST_000640,7.272727272727274
TEST_000641,2.8872153215157925
TEST_000642,10.0
TEST_000643,1.666666666666667
TEST_000644,2.8872153215157925
TEST_000645,0.5125786163522011
TEST_000646,7.870748299319728
TEST_000647,2.8872153215157925
TEST_000648,2.8872153215157925
TEST_000649,3.7391304347826084
TEST_000650,4.0
TEST_000651,1.7000000000000002
TEST_000652,0.5125786163522013
TEST_000653,2.8872153215157925
TEST_000654,0.5288270377733599
TEST_000655,2.8872153215157925
TEST_000656,2.8872153215157925
TEST_000657,1.3425925925925921
TEST_000658,2.8872153215157925
TEST_000659,7.181818181818183
TEST_000660,2.8872153215157925
TEST_000661,2.8872153215157925
TEST_000662,1.6
TEST_000663,0.512578616352201
TEST_000664,0.8850045998160072
TEST_000665,2.58695652173913
TEST_000666,8.0
TEST_000667,1.059748427672956
TEST_000668,1.872579001019368
TEST_000669,5.889534883720929
TEST_000670,0.12903225806451615
TEST_000671,1.872579001019368
TEST_000672,2.8872153215157925
TEST_000673,2.8872153215157925
TEST_000674,2.8872153215157925
TEST_000675,2.8872153215157925
TEST_000676,0.26014319809069214
TEST_000677,1.5677419354838709
TEST_000678,0.0
TEST_000679,7.0
TEST_000680,2.8872153215157925
TEST_000681,2.8872153215157925
TEST_000682,3.157894736842105
TEST_000683,2.8872153215157925
TEST_000684,1.3931034482758622
TEST_000685,2.8872153215157925
TEST_000686,6.134615384615385
TEST_000687,2.8872153215157925
TEST_000688,2.8872153215157925
TEST_000689,3.785714285714285
TEST_000690,2.7890295358649784
TEST_000691,2.8872153215157925
TEST_000692,8.73420007222824
TEST_000693,2.8872153215157925
TEST_000694,2.8872153215157925
TEST_000695,2.8872153215157925
TEST_000696,2.8872153215157925
TEST_000697,2.8872153215157925
TEST_000698,2.8872153215157925
TEST_000699,2.8872153215157925
TEST_000700,0.9782608695652175
TEST_000701,2.8872153215157925
TEST_000702,2.8872153215157925
TEST_000703,2.7890295358649793
TEST_000704,1.1176470588235299
TEST_000705,1.8
TEST_000706,0.13726221559119864
TEST_000707,3.2446043165467624
TEST_000708,2.8872153215157925
TEST_000709,2.936170212765957
TEST_000710,2.8872153215157925
TEST_000711,2.8872153215157925
TEST_000712,2.8872153215157925
TEST_000713,3.5
TEST_000714,1.701846965699208
TEST_000715,7.25
TEST_000716,2.8872153215157925
TEST_000717,2.8872153215157925
TEST_000718,2.8872153215157925
TEST_000719,2.8872153215157925
TEST_000720,2.8872153215157925
TEST_000721,0.5650969529085873
TEST_000722,2.2677768419036743e-16
TEST_000723,5.25
TEST_000724,2.8872153215157925
TEST_000725,2.8872153215157925
TEST_000726,2.8872153215157925
TEST_000727,0.24245689655172423
TEST_000728,2.8872153215157925
TEST_000729,2.8872153215157925
TEST_000730,3.0
TEST_000731,3.6071428571428577
TEST_000732,2.8872153215157925
TEST_000733,2.8872153215157925
TEST_000734,0.6775510204081633
TEST_000735,1.3619047619047622
TEST_000736,0.08888888888888904
TEST_000737,2.8336594911937376
TEST_000738,2.8872153215157925
TEST_000739,2.8872153215157925
TEST_000740,1.0294117647058822
TEST_000741,4.703703703703704
TEST_000742,2.8872153215157925
TEST_000743,5.181818181818181
TEST_000744,2.0702247191011236
TEST_000745,2.8872153215157925
TEST_000746,0.5288270377733608
TEST_000747,2.8872153215157925
TEST_000748,0.512578616352201
TEST_000749,0.4602332979851537
TEST_000750,2.8872153215157925
TEST_000751,2.8336594911937385
TEST_000752,5.078431372549019
TEST_000753,2.8872153215157925
TEST_000754,2.8872153215157925
TEST_000755,3.2446043165467624
TEST_000756,2.8872153215157925
TEST_000757,2.390625
TEST_000758,2.8872153215157925
TEST_000759,2.8872153215157925
TEST_000760,2.8872153215157925
TEST_000761,1.872579001019368
TEST_000762,4.75
TEST_000763,2.8872153215157925
TEST_000764,2.92
TEST_000765,2.8872153215157925
TEST_000766,1.8309859154929577
TEST_000767,3.3846153846153832
TEST_000768,2.8872153215157925
TEST_000769,2.8872153215157925
TEST_000770,0.20624999999999996
TEST_000771,2.3030303030303036
TEST_000772,2.8872153215157925
TEST_000773,2.8872153215157925
TEST_000774,8.734200072228242
TEST_000775,2.8872153215157925
TEST_000776,1.1011904761904763
TEST_000777,2.8872153215157925
TEST_000778,2.8872153215157925
TEST_000779,2.8872153215157925
TEST_000780,0.13726221559119728
TEST_000781,2.8872153215157925
TEST_000782,4.416666666666666
TEST_000783,0.8305084745762715
TEST_000784,2.8872153215157925
TEST_000785,0.512578616352201
TEST_000786,2.503184713375796
TEST_000787,2.8872153215157925
TEST_000788,0.1372622155911972
TEST_000789,2.8872153215157925
TEST_000790,4.1322314049586755
TEST_000791,2.8872153215157925
TEST_000792,1.1176470588235294
TEST_000793,1.2894736842105263
TEST_000794,1.5677419354838709
TEST_000795,2.8872153215157925
TEST_000796,1.1327433628318584
TEST_000797,2.8872153215157925
TEST_000798,5.42857142857143
TEST_000799,5.81132075471698
TEST_000800,2.3504273504273496
TEST_000801,1.3931034482758622
TEST_000802,2.8872153215157925
TEST_000803,0.0
TEST_000804,2.8872153215157925
TEST_000805,1.3931034482758622
TEST_000806,2.8872153215157925
TEST_000807,2.8872153215157925
TEST_000808,8.734200072228242
TEST_000809,2.8872153215157925
TEST_000810,6.021276595744679
TEST_000811,2.8872153215157925
TEST_000812,2.8872153215157925
TEST_000813,1.4575645756457565
TEST_000814,4.0
TEST_000815,2.8872153215157925
TEST_000816,4.0
TEST_000817,0.0
TEST_000818,2.8872153215157925
TEST_000819,2.8872153215157925
TEST_000820,1.3944954128440379
TEST_000821,2.8872153215157925
TEST_000822,2.8872153215157925
TEST_000823,2.8872153215157925
TEST_000824,2.6422764227642266
TEST_000825,2.8872153215157925
TEST_000826,1.8309859154929577
TEST_000827,0.3018242122719724
TEST_000828,1.733203505355404
TEST_000829,2.8872153215157925
TEST_000830,2.8872153215157925
TEST_000831,0.08888888888889067
TEST_000832,7.0
TEST_000833,6.0
TEST_000834,2.8872153215157925
TEST_000835,0.20624999999999993
TEST_000836,2.8872153215157925
TEST_000837,2.8872153215157925
TEST_000838,0.1372622155911973
TEST_000839,2.8872153215157925
TEST_000840,0.5
TEST_000841,2.8872153215157925
TEST_000842,2.8872153215157925
TEST_000843,6.0
TEST_000844,2.858407079646017
TEST_000845,0.13726221559119733
TEST_000846,0.8850045998160071
TEST_000847,2.8872153215157925
TEST_000848,7.927536231884053
TEST_000849,2.8872153215157925
TEST_000850,2.8872153215157925
TEST_000851,2.8872153215157925
TEST_000852,3.277108433734939
TEST_000853,2.6629213483146073
TEST_000854,2.8872153215157925
TEST_000855,2.8872153215157925
TEST_000856,2.8872153215157925
TEST_000857,2.8872153215157925
TEST_000858,0.12903225806451654
TEST_000859,2.8872153215157925
TEST_000860,2.803571428571428
TEST_000861,1.744186046511628
TEST_000862,2.8872153215157925
TEST_000863,2.8872153215157925
TEST_000864,1.3931034482758622
TEST_000865,2.8872153215157925
TEST_000866,2.5714285714285716
TEST_000867,1.4166666666666667
TEST_000868,2.8872153215157925
TEST_000869,2.8872153215157925
TEST_000870,2.8872153215157925
TEST_000871,1.872579001019368
TEST_000872,0.6656217345872518
TEST_000873,2.8872153215157925
TEST_000874,2.8872153215157925
TEST_000875,0.46023329798515417
TEST_000876,2.8872153215157925
TEST_000877,2.8872153215157925
TEST_000878,2.8872153215157925
TEST_000879,2.8872153215157925
TEST_000880,7.777777777777778
TEST_000881,1.733203505355404
TEST_000882,5.333333333333335
TEST_000883,2.8872153215157925
TEST_000884,2.8872153215157925
TEST_000885,2.7890295358649793
TEST_000886,4.009677419354837
TEST_000887,2.8872153215157925
TEST_000888,2.8872153215157925
TEST_000889,2.016216216216216
TEST_000890,2.8872153215157925
TEST_000891,2.6917293233082704
TEST_000892,3.4210526315789473
TEST_000893,2.8872153215157925
TEST_000894,6.977777777777777
TEST_000895,3.654545454545455
TEST_000896,1.4730290456431534
TEST_000897,2.8872153215157925
TEST_000898,0.4556962025316454
TEST_000899,2.8872153215157925
